Brand;Title;Kilometer;Gas Type;Gear Box;Year;Price
Peugeot;Peugeot 508 1.5 BlueHDi Allure EAT8;173 000;Diesel;Automática;2020;18 999
Peugeot;Peugeot 5008 1.6 BlueHDi Allure;199 000;Diesel;Manual;2017;18 990
Peugeot;Peugeot 508 RXH 2.0 BlueHDi EAT6;214 000;Diesel;Automática;2013;12 000
Peugeot;Peugeot 308 SW 1.5 BlueHDi GT Line;92 000;Diesel;Manual;2018;16 990
Peugeot;Peugeot 308 SW 1.5 BlueHDi Active Pack;124 000;Diesel;Manual;2020;12 980
Peugeot;Peugeot 208 1.2 PureTech Like;124 565;Gasolina;Manual;2020;13 900
Peugeot;Peugeot 2008 1.2 PureTech Allure Pack EAT8;89 000;Gasolina;Automática;2021;20 990
Peugeot;Peugeot 308 SW 1.2 PureTech Active Pack;21 500;Gasolina;Manual;2023;22 490
Peugeot;Peugeot 207 1.4 HDi SE Millesim 200 Anos;142 290;Diesel;Manual;2010;5 500
Peugeot;Peugeot 2008 1.2 PureTech Active Pack;157 000;Gasolina;Manual;2020;16 400
Peugeot;Peugeot 308 1.6 Hybrid Active Pack e-EAT8;9 206;Híbrido Plug-In;Automática;2023;35 490
Peugeot;Peugeot 2008 PureTech 100 Stop&Start Allure Pack;59 941;Gasolina;Manual;2021;18 900
Peugeot;Peugeot 207;201 000;Gasolina;Manual;2006;3 600
Peugeot;Peugeot 2008;117 000;Gasolina;Manual;2016;10 900
Peugeot;Peugeot 508 SW 2.0 BlueHDi GT;140 000;Diesel;Automática;2015;15 800
Peugeot;Peugeot 107 1.0 Active;115 000;Gasolina;Manual;2012;5 950
Peugeot;Peugeot 2008 1.2 PureTech Allure;95 000;Gasolina;Manual;2015;10 430
Peugeot;Peugeot 208 1.0 VTi Access;93 600;Gasolina;Manual;2015;7 930
Peugeot;Peugeot 208 1.2 PureTech Allure EAT6;59 000;Gasolina;Automática;2016;12 930
Peugeot;Peugeot 2008 1.2 PureTech Allure EAT6;113 000;Gasolina;Automática;2016;12 430
Peugeot;Peugeot RCZ 1.6 THP SE Black Yearling;139 200;Gasolina;Manual;2010;11 750
Peugeot;Peugeot 308 1.6 BlueHDi GT Line;159 673;Diesel;Manual;2017;11 999
Peugeot;Peugeot 508 SW 1.5 BlueHDi Allure EAT8;93 500;Diesel;Automática;2022;24 900
Peugeot;Peugeot RCZ 2.0 HDi FAP 165;196 000;Diesel;Manual;2011;13 990
Peugeot;Peugeot 3008 1.6 BlueHDi GT Line;171 000;Diesel;Manual;2017;19 500
Peugeot;Peugeot 207 SW 1.6 HDi Trendy;212 000;Diesel;Manual;2008;4 150
Peugeot;Peugeot 308 SW 1.2 PureTech GT Line;108 000;Gasolina;Manual;2017;15 750
Peugeot;Peugeot 508 SW 1.5 BlueHDi Allure EAT8;160 000;Diesel;Automática;2020;24 990
Peugeot;Peugeot 208 1.2 PureTech GT;21 622;Gasolina;Manual;2022;18 990
Plymouth;Plymouth Savoy;86 325;Gasolina;N/A;1957;29 990
Polestar;Polestar 2 Single Motor 78kWh;35 581;Eléctrico;Automática;2021;35 000
Polestar;Polestar 2 Long Range AWD;33 475;Eléctrico;Automática;2021;39 900
Polestar;Polestar 2 Standard Range;1;Eléctrico;Automática;2024;52 394
Polestar;Polestar 4 Long Range 102 kWh Single Motor;1;Eléctrico;Automática;2024;66 691
Polestar;Polestar 4 Long Range 102 kWh Dual Motor;1;Eléctrico;Automática;2024;73 692
Polestar;Polestar 2 Long Range;1;Eléctrico;Automática;2024;55 895
Polestar;Polestar 2 Long Range Performance AWD Plus;5 200;Eléctrico;Automática;2023;54 900
Polestar;Polestar 2 Long Range Plus;7 800;Eléctrico;Automática;2023;49 900
Polestar;Polestar 2 Long Range Plus;7 250;Eléctrico;Automática;2023;49 900
Polestar;Polestar 2 Long Range Plus;17 800;Eléctrico;Automática;2023;47 500
Polestar;Polestar 2 Long Range AWD;28 000;Eléctrico;Automática;2021;42 250
Polestar;Polestar 2;20;Eléctrico;Automática;2022;39 900
Polestar;Polestar 2 Dual Motor 78kWh BST Edition 270;5 200;Eléctrico;Automática;2022;52 900
Polestar;Polestar 3;1;Eléctrico;Automática;2024;106 000
Polestar;Polestar 3;1;Eléctrico;Automática;2024;113 400
Polestar;Polestar 2 Long Range Performance AWD Plus;8 950;Eléctrico;Automática;2023;50 900
Polestar;Polestar 2 Long Range;61 000;Eléctrico;Automática;2022;36 990
Polestar;Polestar 1;60;Híbrido (Gasolina);Automática;2022;159 900
Polestar;Polestar 2 Long Range;4 000;Eléctrico;Automática;2024;49 700
Polestar;Polestar 2 Standard Range;4 500;Eléctrico;Automática;2022;36 790
Polestar;Polestar 2 Long Range AWD;43 900;Eléctrico;Automática;2021;39 750
Polestar;Polestar 2 BST Edition 230;3 100;Eléctrico;Automática;2024;65 900
Polestar;Polestar 2 Long Range Performance AWD Plus;12 900;Eléctrico;Automática;2023;51 900
Polestar;Polestar 2 Long Range Performance AWD Plus;10 900;Eléctrico;Automática;2023;49 900
Polestar;Polestar 2 Long Range AWD;17 000;Eléctrico;Automática;2023;49 700
Polestar;Polestar 2 Long Range;14 108;Eléctrico;Automática;2023;39 980
Polestar;Polestar 2 Long Range;1;Eléctrico;Automática;2024;53 900
Polestar;Polestar 3 Long Range AWD Plus Pilot;1;Eléctrico;Automática;2024;103 500
Polestar;Polestar 3 Long Range AWD Plus Pilot;1;Eléctrico;Automática;2024;99 400
Polestar;Polestar 3 Long Range AWD Plus Pilot;1;Eléctrico;Automática;2024;103 500
Polestar;Polestar 3 Long Range AWD Plus Pilot;1;Eléctrico;Automática;2024;105 400
Polestar;Polestar 2 Long Range Plus;1;Eléctrico;Automática;2024;55 900
Polestar;Polestar 2 Long Range;1;Eléctrico;Automática;2024;53 900
Polestar;Polestar 2 Long Range Plus;17 500;Eléctrico;Automática;2023;49 700
Polestar;Polestar 2 Long Range Plus;19 000;Eléctrico;Automática;2023;47 700
Polestar;Polestar 2 Long Range Performance AWD;23 000;Eléctrico;Automática;2022;49 500
Pontiac;Pontiac Fire Bird;113 181;Gasolina;Automática;1994;19 500
Porsche;Porsche Cayenne S Tiptronic;140 008;Gasolina;Automática;2004;14 999
Porsche;Porsche Panamera Platinum Edition;257 000;Diesel;Automática;2012;37 900
Porsche;Porsche Panamera 4 E-Hybrid;75 000;Híbrido Plug-In;Automática;2020;85 000
Porsche;Porsche Panamera;114 000;Híbrido (Gasolina);Automática;2017;83 500
Porsche;Porsche Macan S Diesel PDK;100 000;Diesel;Automática;2016;47 900
Porsche;Porsche 911 (996) GT3;63 400;Gasolina;Manual;2003;120 000
Porsche;Porsche 911 (991) Carrera 2 PDK;90 902;Gasolina;Automática;2014;93 500
Porsche;Porsche Boxster 3.2 S;105 500;Gasolina;Manual;2005;42 700
Porsche;Porsche 911 (996);108 800;Gasolina;Automática;2002;61 350
Porsche;Porsche Macan S Diesel PDK;109 800;Diesel;Automática;2016;52 990
Porsche;Porsche Cayenne Coupé Turbo S E-Hybrid;41 000;Híbrido Plug-In;Automática;2021;149 900
Porsche;Porsche Panamera Edition;152 230;Diesel;Automática;2015;51 900
Porsche;Porsche Boxster 2.7 M6;153 000;Gasolina;Manual;2008;33 000
Porsche;Porsche Panamera Sport Turismo 4 E-Hybrid;143 500;Híbrido Plug-In;Automática;2019;79 900
Porsche;Porsche Macan S;85 000;Diesel;Automática;2016;51 500
Porsche;Porsche 944 Standard;135 000;Gasolina;Manual;1984;22 500
Porsche;Porsche Cayenne S Tiptronic;180 000;Gasolina;Automática;2006;16 750
Porsche;Porsche 911 (997) Carrera S Tiptronic;76 000;Gasolina;Automática;2005;63 950
Porsche;Porsche Macan Standard;90 000;Gasolina;Automática;2018;52 500
Porsche;Porsche Cayenne S E-Hybrid;279 000;Híbrido Plug-In;Automática;2015;31 000
Porsche;Porsche Taycan Turbo S;16 500;Eléctrico;Automática;2022;139 500
Porsche;Porsche Taycan Cross Turismo 4S;15 000;Eléctrico;Automática;2023;134 500
Porsche;Porsche Taycan Sport Turismo Turbo;19 000;Eléctrico;Automática;2022;143 000
Porsche;Porsche Taycan Sport Turismo Turbo S;12 000;Eléctrico;Automática;2023;177 000
Porsche;Porsche Cayenne Coupé E-Hybrid Platinum Edition;23 000;Híbrido Plug-In;Automática;2023;109 950
Porsche;Porsche Cayenne S Hybrid;208 000;Híbrido (Gasolina);Automática;2011;33 000
Porsche;Porsche 718 Cayman;N/A;Gasolina;Manual;2024;80 401
Porsche;Porsche 911 (992) Carrera PDK;N/A;Gasolina;Automática;2024;153 049
Porsche;Porsche Cayenne Standard;1;Gasolina;Automática;2024;135 133
Porsche;Porsche Cayenne Coupé Standard;1;Gasolina;Automática;2024;138 730
Porsche;Porsche Panamera 4 E-Hybrid;92 000;Híbrido Plug-In;Automática;2018;79 999
Porsche;Porsche Taycan GTS;26 300;Eléctrico;Automática;2022;105 000
Porsche;Porsche 718 Boxster 2.0 PDK;65 000;Gasolina;Automática;2016;59 950
Porsche;Porsche 911 (992);8 379;Gasolina;Automática;2021;269 990
Porsche;Porsche 911 (996) Carrera 4 Cabrio;46 800;Gasolina;Automática;1999;48 900
Porsche;Porsche Panamera Edition;152 236;Diesel;Automática;2015;51 900
Porsche;Porsche Cayenne Diesel Platinum Edition;117 000;Diesel;Automática;2016;60 000
Porsche;Porsche Panamera 4S Diesel;114 000;Diesel;Automática;2017;84 990
Porsche;Porsche 911 Série F;48 000;Gasolina;Automática;2018;167 500
Porsche;Porsche Cayenne;108 000;Híbrido (Gasolina);Automática;2018;64 990
Porsche;Porsche Panamera Diesel Edition;174 500;Diesel;Automática;2014;51 500
Porsche;Porsche Macan S;142 000;Gasolina;Automática;2015;49 990
Porsche;Porsche 911 (991) Turbo S PDK;100 000;Gasolina;Automática;2015;149 990
Porsche;Porsche Taycan 4S;70 000;Eléctrico;Automática;2020;69 990
Porsche;Porsche Cayenne Coupé E-Hybrid;40 000;Híbrido Plug-In;Automática;2020;95 990
Porsche;Porsche Panamera 4 E-Hybrid 10 Years Edition;59 000;Híbrido Plug-In;Automática;2020;89 990
Porsche;Porsche Panamera 4 E-Hybrid;75 000;Híbrido Plug-In;Automática;2018;75 990
Porsche;Porsche 911 Série F;189 000;Gasolina;Manual;1984;95 000
Porsche;Porsche Cayenne S E-Hybrid Tiptronic S;110 000;Híbrido Plug-In;Automática;2018;71 990
Porsche;Porsche 718 Boxster 2.0 PDK;46 000;Gasolina;Automática;2017;69 900
Porsche;Porsche Taycan bateria Performance Plus;25 000;Eléctrico;Automática;2022;76 900
Porsche;Porsche Cayenne E-Hybrid Platinum Edition;52 100;Híbrido Plug-In;Automática;2022;95 000
Porsche;Porsche Cayenne Diesel Tiptronic S;182 000;Diesel;Automática;2017;38 800
Porsche;Porsche Macan S Diesel PDK;166 000;Diesel;Automática;2016;51 900
Porsche;Porsche 911 (991) GT3 RS;31 000;Gasolina;Automática;2016;230 991
Porsche;Porsche 718 Boxster 2.0 PDK;73 000;Gasolina;Automática;2017;64 900
Porsche;Porsche 911 (992) Carrera 4S PDK;55 890;Gasolina;Automática;2020;178 500
Porsche;Porsche Boxster 2.5 Sport;105 437;Gasolina;Manual;1999;26 500
Porsche;Porsche 911 (992) Dakar;500;Gasolina;Automática;2024;499 000
Porsche;Porsche Cayenne S E-Hybrid Platinum Edition;222 280;Híbrido Plug-In;Automática;2015;44 500
Porsche;Porsche Cayenne S Tiptronic;278 750;Gasolina;Automática;2003;13 500
Porsche;Porsche 911 Série G Carrera Targa 3.2 ;138 000;Gasolina;Manual;1985;110 000
Porsche;Porsche Panamera;199 000;Híbrido (Gasolina);Automática;2017;77 900
Porsche;Porsche Panamera Sport Turismo 4 E-Hybrid;88 200;Híbrido Plug-In;Automática;2018;74 500
Porsche;Porsche 911 (992) Carrera;1;Gasolina;Automática;2024;178 000
Porsche;Porsche Boxster 2.7 Black Edition PDK;118 944;Gasolina;Automática;2014;58 900
Porsche;Porsche Boxster 2.7 PDK;86 000;Gasolina;Automática;2014;59 000
Porsche;Porsche Taycan Cross Turismo 4;29 000;Eléctrico;Automática;2023;87 750
Porsche;Porsche 911 (991) Turbo S PDK;65 742;Gasolina;Automática;2013;148 900
Porsche;Porsche 911 (991) Carrera 2 S PDK;45 000;Gasolina;Automática;2016;112 999
Porsche;Porsche Boxster 2.7;122 000;Gasolina;Manual;2007;28 900
Porsche;Porsche Boxster 3.4 S Spyder PDK;15 000;Gasolina;Automática;2011;100 900
Porsche;Porsche 911 (996) GT3;50 000;Gasolina;Manual;2003;120 999
Porsche;Porsche Cayenne E-Hybrid;86 000;Híbrido Plug-In;Automática;2018;84 999
Porsche;Porsche Panamera Standard;182 000;Diesel;Automática;2011;40 500
Porsche;Porsche Taycan 4S;40 000;Eléctrico;Automática;2020;72 696
Porsche;Porsche 911 (997) Carrera 4 S Cabriolet;126 900;Gasolina;Manual;2007;78 500
Porsche;Porsche Panamera Sport Turismo 4 E-Hybrid;61 000;Híbrido Plug-In;Automática;2017;82 900
Porsche;Porsche 911 (997);89 476;Gasolina;Automática;2007;108 990
Porsche;Porsche Macan S Diesel PDK;138 239;Diesel;Automática;2014;46 500
Porsche;Porsche Cayenne E-Hybrid;79 000;Híbrido Plug-In;Automática;2019;83 900
Porsche;Porsche Panamera 4 E-Hybrid;32 000;Híbrido Plug-In;Automática;2023;118 900
Porsche;Porsche Taycan Standard;45 000;Eléctrico;Automática;2022;72 999
Porsche;Porsche Macan PDK;14 750;Gasolina;Automática;2022;95 500
Porsche;Porsche 911 (996);153 900;Gasolina;Automática;2004;47 500
Porsche;Porsche Cayenne Diesel Tiptronic S;125 000;Diesel;Automática;2016;44 300
Porsche;Porsche 911 (997) Carrera 4 PDK;57 000;Gasolina;Automática;2010;79 911
Porsche;Porsche Cayman 2.7 Tiptronic;118 500;Gasolina;Automática;2008;39 987
Porsche;Porsche Cayenne Tiptronic;228 500;Gasolina;Automática;2007;21 300
Porsche;Porsche 911 (996) Carrera 4;71 500;Gasolina;Manual;2003;59 996
Porsche;Porsche Macan Standard;74 500;Gasolina;Automática;2022;79 800
Porsche;Porsche Boxster 2.7;70 000;Gasolina;Manual;2000;26 900
Porsche;Porsche Cayenne Coupé Turbo GT;22 000;Gasolina;Automática;2022;249 900
Porsche;Porsche 911 (996) Carrera 4 S;71 298;Gasolina;Manual;2004;63 000
Porsche;Porsche Panamera 4S Diesel;134 000;Diesel;Automática;2016;94 500
Porsche;Porsche Macan PDK;77 000;Gasolina;Automática;2021;69 990
Porsche;Porsche Macan S;162 000;Diesel;Automática;2018;56 750
Porsche;Porsche Panamera 4 E-Hybrid;40 000;Híbrido Plug-In;Automática;2018;97 999
Porsche;Porsche Macan S;142 000;Gasolina;Automática;2015;42 000
Porsche;Porsche Panamera Sport Turismo 4 E-Hybrid;137 000;Híbrido Plug-In;Automática;2018;84 990
Porsche;Porsche Cayenne II Platinum Edition;144 000;Diesel;Automática;2014;47 500
Porsche;Porsche 911 (991) Turbo S PDK;67 000;Gasolina;Automática;2013;149 911
Porsche;Porsche Taycan Standard;10 500;Eléctrico;Automática;2022;77 990
Porsche;Porsche Cayenne E-Hybrid;62 000;Híbrido Plug-In;Automática;2018;68 500
Porsche;Porsche 911 (992) Carrera PDK;13 764;Gasolina;Automática;2021;179 500
Porsche;Porsche Macan S;127 000;Diesel;Automática;2017;51 900
Porsche;Porsche Cayman 2.7 Tiptronic;130 000;Gasolina;Automática;2006;34 900
Porsche;Porsche Cayenne S;86 685;Gasolina;Automática;2019;85 000
Porsche;Porsche 911 (997) Carrera S PDK;104 000;Gasolina;Automática;2010;82 997
Porsche;Porsche 718 Cayman 2.5 S PDK;68 000;Gasolina;Automática;2017;67 950
Porsche;Porsche 911 (996) Turbo;100 000;Gasolina;Automática;2001;87 950
Porsche;Porsche 911 (996);119 669;Gasolina;Automática;2000;52 000
Porsche;Porsche Macan S;115 163;Diesel;Automática;2014;48 750
Porsche;Porsche Cayenne Tiptronic;322 000;Diesel;Automática;2009;33 900
Porsche;Porsche Macan S;112 950;Diesel;Automática;2015;49 950
Porsche;Porsche Taycan;12 500;Eléctrico;Automática;2024;135 600
Porsche;Porsche Panamera Sport Turismo 4 E-Hybrid Platinum Edition;76 900;Híbrido Plug-In;Automática;2018;82 450
Porsche;Porsche Macan S All Weather;101 252;Diesel;Automática;2016;54 900
Porsche;Porsche Panamera Sport Turismo Turbo S E-Hybrid;102 000;Híbrido Plug-In;Automática;2019;104 900
Porsche;Porsche 911 (997) Carrera S Cabriolet Tiptronic;98 970;Gasolina;Automática;2006;71 500
Porsche;Porsche Panamera Sport Turismo 4S E-Hybrid;21 057;Híbrido Plug-In;Automática;2023;138 000
Porsche;Porsche Taycan 4S;49 000;Eléctrico;Automática;2020;73 950
Porsche;Porsche Panamera S PDK;169 168;Gasolina;Automática;2012;47 500
Porsche;Porsche Panamera 4 E-Hybrid Executive;162 381;Híbrido Plug-In;Automática;2017;80 000
Porsche;Porsche Panamera 4 S;100 707;Diesel;Automática;2017;98 500
Porsche;Porsche 911 (991) Carrera 4 GTS PDK;14 695;Gasolina;Automática;2019;155 000
Porsche;Porsche Taycan Turbo S;63 900;Eléctrico;Automática;2021;115 000
Porsche;Porsche Cayenne S E-Hybrid Platinum Edition;168 000;Híbrido Plug-In;Automática;2016;44 990
Porsche;Porsche Taycan 4S;184 000;Eléctrico;Automática;2020;59 500
Porsche;Porsche 911 (992);3 442;Gasolina;Automática;2022;239 999
Porsche;Porsche Panamera;165 800;Diesel;Automática;2011;42 750
Porsche;Porsche Cayenne II;207 359;Diesel;Automática;2011;29 900
Porsche;Porsche 911 (992) GT3 Touring Package;919;Gasolina;Manual;2023;269 990
Porsche;Porsche Cayenne E-Hybrid;134 310;Híbrido Plug-In;Automática;2018;62 990
Porsche;Porsche Cayenne Platinum Edition;129 000;Diesel;Automática;2015;43 900
Porsche;Porsche Taycan Sport Turismo;31 000;Eléctrico;Automática;2022;89 900
Porsche;Porsche Panamera Turbo S E-Hybrid;151 233;Híbrido Plug-In;Automática;2017;109 900
Porsche;Porsche Cayenne E-Hybrid Platinum Edition;28 384;Híbrido Plug-In;Automática;2022;108 750
Porsche;Porsche 718 Boxster 2.5 S PDK;7 500;Gasolina;Automática;2024;122 750
Porsche;Porsche 911 (992) Carrera GTS PDK;22 000;Gasolina;Automática;2022;188 900
Porsche;Porsche Cayenne Turbo;158 895;Gasolina;Automática;2010;45 000
Porsche;Porsche Cayenne Tiptronic;192 460;Gasolina;Automática;2006;16 980
Porsche;Porsche Panamera Turbo S E-Hybrid;178 000;Híbrido Plug-In;Automática;2017;85 000
Porsche;Porsche Panamera Standard;163 068;Diesel;Automática;2013;48 000
Porsche;Porsche Cayenne Coupé;97 800;Gasolina;Automática;2019;75 200
Porsche;Porsche Cayenne S;44 000;Gasolina;Automática;2017;81 999
Porsche;Porsche Macan;94 300;Gasolina;Automática;2018;58 490
Porsche;Porsche Taycan;35 000;Eléctrico;Automática;2022;78 800
Porsche;Porsche 911 (991) GT3 RS;31 719;Gasolina;Automática;2016;240 000
Porsche;Porsche Taycan Cross Turismo 4;19 000;Eléctrico;Automática;2023;89 900
Porsche;Porsche 911 (996) Carrera 4 Cabrio;69 000;Gasolina;Manual;2001;59 800
Porsche;Porsche Panamera Platinum Edition;254 000;Diesel;Automática;2013;37 950
Porsche;Porsche 911 (996) Carrera 4 S;274 000;Gasolina;Manual;2003;52 000
Porsche;Porsche Cayenne II;155 000;Diesel;Automática;2012;38 990
Porsche;Porsche 911 (991) Carrera 4 GTS PDK;54 998;Gasolina;Automática;2015;132 900
Porsche;Porsche 911 (997) Carrera;34 414;Gasolina;Manual;2009;79 500
Porsche;Porsche 911 (991) GT3;43 000;Gasolina;Automática;2015;170 000
Porsche;Porsche Macan S;221 000;Diesel;Automática;2014;40 990
Porsche;Porsche 911 (991) Carrera 2 S PDK;81 408;Gasolina;Automática;2013;116 450
Porsche;Porsche 911 (991) Turbo S PDK;27 000;Gasolina;Automática;2018;169 950
Porsche;Porsche Macan S Diesel PDK;224 000;Diesel;Automática;2014;41 750
Porsche;Porsche Cayenne Coupé E-Hybrid;72 000;Híbrido Plug-In;Automática;2019;85 000
Porsche;Porsche Panamera 4 E-Hybrid;201 373;Híbrido Plug-In;Automática;2018;59 999
Porsche;Porsche Macan T;29 500;Gasolina;Automática;2022;84 900
Porsche;Porsche 911 (992) Targa 4 GTS PDK;15 900;Gasolina;Automática;2022;199 999
Porsche;Porsche Taycan 4S;63 817;Eléctrico;Automática;2021;79 999
Porsche;Porsche 911 (991) Carrera 4S Cabriolet PDK;85 000;Gasolina;Automática;2013;102 950
Porsche;Porsche 911 (992) Carrera PDK;66 000;Gasolina;Automática;2020;138 950
Porsche;Porsche 911 (992) GT3 Touring Package;1 800;Gasolina;Manual;2022;255 000
Porsche;Porsche Panamera Diesel Platinum Edition;192 547;Diesel;Automática;2012;39 890
Porsche;Porsche Macan S;159 000;Diesel;Automática;2015;42 900
Porsche;Porsche Cayenne Coupé E-Hybrid;55 643;Híbrido Plug-In;Automática;2021;95 950
Porsche;Porsche Cayenne Platinum Edition;221 400;Diesel;Automática;2015;43 900
Porsche;Porsche Panamera Sport Turismo;23 526;Híbrido (Gasolina);Automática;2020;128 900
Porsche;Porsche 911 (992) Carrera S PDK;57 000;Gasolina;Automática;2019;145 000
Porsche;Porsche 911 (991) Carrera S Cabriolet PDK;41 200;Gasolina;Automática;2016;120 000
Porsche;Porsche 911 (991) Turbo PDK;5 800;Gasolina;Automática;2016;187 500
Porsche;Porsche Cayenne;63 000;Diesel;Automática;2015;48 500
Porsche;Porsche Macan T;28 423;Gasolina;Automática;2022;87 950
Porsche;Porsche Cayenne Coupé;9 500;Híbrido (Gasolina);Automática;2023;124 900
Porsche;Porsche 911 (991) Carrera T PDK;34 000;Gasolina;Automática;2018;129 980
Porsche;Porsche 911 (996);126 000;Gasolina;Automática;2002;72 900
Porsche;Porsche 911 (991) Carrera 4 Cabriolet PDK;138 214;Gasolina;Automática;2015;96 750
Porsche;Porsche Cayenne Turbo;223 000;Gasolina;Automática;2005;27 970
Porsche;Porsche 718 Cayman 2.0 PDK;29 232;Gasolina;Automática;2020;79 900
Porsche;Porsche 718 Cayman 2.0 T PDK;35 000;Gasolina;Automática;2019;68 900
Porsche;Porsche Macan S Diesel PDK;145 000;Diesel;Automática;2017;54 450
Porsche;Porsche Panamera 4 E-Hybrid;59 017;Híbrido Plug-In;Automática;2019;84 990
Porsche;Porsche 911 (997) Carrera S Tiptronic;108 000;Gasolina;Automática;2004;56 900
Porsche;Porsche Panamera S E-Hybrid;92 000;Híbrido Plug-In;Automática;2016;54 990
Porsche;Porsche Panamera 4 E-Hybrid Executive;92 000;Híbrido Plug-In;Automática;2018;72 900
Porsche;Porsche Panamera Sport Turismo;75 422;Híbrido (Gasolina);Automática;2017;86 990
Porsche;Porsche Panamera 4 E-Hybrid Executive;114 322;Híbrido Plug-In;Automática;2017;84 990
Porsche;Porsche Panamera 4 E-Hybrid;22 000;Híbrido Plug-In;Automática;2023;137 500
Porsche;Porsche Macan Spirit;27 000;Gasolina;Automática;2019;77 000
Porsche;Porsche Boxster 3.5 GTS PDK;10 700;Gasolina;Automática;2014;87 500
Porsche;Porsche Cayenne S E-Hybrid Platinum Edition;70 000;Híbrido Plug-In;Automática;2017;55 990
Porsche;Porsche Macan S;180 000;Diesel;Automática;2017;60 400
Porsche;Porsche Macan S;128 505;Diesel;Automática;2014;51 980
Porsche;Porsche Macan S Diesel PDK;105 000;Diesel;Automática;2017;54 500
Porsche;Porsche Taycan Cross Turismo 4S;12 700;Eléctrico;Automática;2021;95 500
Porsche;Porsche Cayenne S;165 900;Diesel;Automática;2016;65 900
Porsche;Porsche Panamera S e-Hybrid;106 565;Híbrido Plug-In;Automática;2016;54 990
Porsche;Porsche 718 Boxster 2.0 PDK;48 524;Gasolina;Automática;2017;66 500
Porsche;Porsche Cayenne E-Hybrid Platinum Edition;73 173;Híbrido Plug-In;Automática;2021;81 000
Porsche;Porsche Boxster 2.7;177 500;Gasolina;Manual;2006;26 990
Porsche;Porsche Taycan Cross Turismo 4S;69 500;Eléctrico;Automática;2021;89 900
Porsche;Porsche Cayman 3.8 GT4;28 000;Gasolina;Manual;2015;119 900
Porsche;Porsche 911 (997) Carrera S PDK;86 000;Gasolina;Automática;2009;77 800
Porsche;Porsche Macan S;68 000;Diesel;Automática;2015;43 000
Porsche;Porsche Cayman 3.4 S PDK;123 000;Gasolina;Automática;2009;44 950
Porsche;Porsche Cayenne Coupé E-Hybrid Platinum Edition;35 000;Híbrido Plug-In;Automática;2023;110 000
Porsche;Porsche Panamera Diesel;170 000;Diesel;Automática;2012;41 000
Porsche;Porsche Taycan bateria Performance Plus;74 000;Eléctrico;Automática;2021;71 990
Porsche;Porsche 911 (992) Carrera 4 GTS PDK;39 000;Gasolina;Automática;2022;195 000
Porsche;Porsche Panamera 4 S;198 868;Gasolina;Automática;2017;72 900
Porsche;Porsche 911 Série F;130 000;Gasolina;Automática;1991;75 000
Porsche;Porsche 911 (991) Carrera 2 PDK;52 353;Gasolina;Automática;2012;97 500
Porsche;Porsche 911 Série G S Targa 2.7 ;77 000;Gasolina;Manual;1973;90 000
Porsche;Porsche 911 (996);240 000;Gasolina;Automática;1999;32 500
Porsche;Porsche 911 (991) Targa 4 GTS PDK;29 000;Gasolina;Automática;2017;159 500
Porsche;Porsche 911 (991) Turbo PDK;97 000;Gasolina;Automática;2016;134 900
Porsche;Porsche Boxster 2.7;176 000;Gasolina;Manual;2000;22 950
Porsche;Porsche Panamera;120 000;Diesel;Automática;2012;39 950
Porsche;Porsche 911 (991) Carrera 4 PDK;76 000;Gasolina;Automática;2015;93 700
Porsche;Porsche 911 (997) Carrera S;111 000;Gasolina;Manual;2005;45 500
Porsche;Porsche Macan GTS;50 000;Gasolina;Automática;2018;75 900
Porsche;Porsche Cayenne Platinum Edition;298 000;Diesel;Automática;2016;41 000
Porsche;Porsche 911 (993) 3.6 Carrera 4S Turbo Look;145 000;Gasolina;Manual;1997;123 950
Porsche;Porsche Cayenne Tiptronic;281 000;Diesel;Automática;2009;20 500
Porsche;Porsche 911 (992) Carrera 4S Cabriolet PDK;17 000;Gasolina;Automática;2020;176 500
Porsche;Porsche 356;34 000;Gasolina;Manual;1962;110 000
Porsche;Porsche Cayenne Platinum Edition;92 000;Gasolina;Automática;2019;85 000
Porsche;Porsche 911 (996) Turbo;65 000;Gasolina;Automática;2001;79 999
Porsche;Porsche Panamera S e-Hybrid;130 000;Híbrido Plug-In;Automática;2015;50 900
Porsche;Porsche 911 (997);80 000;Gasolina;Automática;2009;78 500
Porsche;Porsche Cayenne S E-Hybrid;217 000;Híbrido Plug-In;Automática;2014;39 990
Porsche;Porsche Cayenne Coupé GTS;15;Gasolina;Automática;2023;159 750
Porsche;Porsche Macan S;193 000;Diesel;Automática;2014;39 900
Porsche;Porsche 911 (997) Carrera S Cabriolet Tiptronic;134 000;Gasolina;Automática;2005;59 950
Porsche;Porsche Panamera S E-Hybrid;235 000;Híbrido Plug-In;Automática;2013;39 000
Porsche;Porsche 911 (996) Carrera Cabrio;117 000;Gasolina;Manual;2000;43 000
Porsche;Porsche Cayenne E-Hybrid;81 000;Híbrido Plug-In;Automática;2020;88 500
Porsche;Porsche 911 (997) Targa 4 S PDK;119 000;Gasolina;Automática;2009;86 500
Porsche;Porsche Cayman 2.7 Tiptronic;99 000;Gasolina;Automática;2006;35 800
Porsche;Porsche Taycan bateria Performance Plus;14 000;Eléctrico;Automática;2022;83 999
Porsche;Porsche Cayenne II;290 000;Diesel;Automática;2012;33 980
Porsche;Porsche Macan Turbo;74 000;Gasolina;Automática;2016;59 999
